Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 383477503 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
   843 |  JC69 |         7 |    268 |              18 |         11 |      Fixed 
   844 |  JC69 |        20 |    223 |              10 |          7 |      Fixed 
   845 |  JC69 |        12 |    334 |             121 |         14 |      Fixed 
   846 |  JC69 |         5 |    268 |               9 |          7 |      Fixed 
   847 |  JC69 |         9 |    533 |              22 |         15 |      Fixed 
   848 |  JC69 |        11 |    146 |               4 |          5 |      Fixed 
   849 |  JC69 |         5 |    280 |              24 |         15 |      Fixed 
   850 |  JC69 |        10 |     60 |               8 |          7 |      Fixed 
   851 |  JC69 |        19 |     77 |               5 |          4 |      Fixed 
   852 |  JC69 |         3 |    264 |               2 |          3 |      Fixed 
   853 |  JC69 |         5 |    483 |             212 |         10 |      Fixed 
   854 |  JC69 |        10 |    263 |              83 |         30 |      Fixed 
   855 |  JC69 |        20 |    123 |               3 |          4 |      Fixed 
   856 |  JC69 |        19 |    185 |               4 |          5 |      Fixed 
   857 |  JC69 |         3 |    281 |              20 |          7 |      Fixed 
   858 |  JC69 |        20 |    956 |             337 |         30 |      Fixed 
   859 |  JC69 |         2 |    284 |              12 |          3 |      Fixed 
   860 |  JC69 |        20 |     78 |               4 |          5 |      Fixed 
   861 |  JC69 |        10 |    271 |              33 |         16 |      Fixed 
   862 |  JC69 |         2 |    188 |               2 |          3 |      Fixed 
   863 |  JC69 |        20 |    383 |             188 |         14 |      Fixed 
   864 |  JC69 |         5 |    345 |              86 |          7 |      Fixed 
   865 |  JC69 |         3 |    278 |              25 |         13 |      Fixed 
   866 |  JC69 |        11 |    281 |             208 |         35 |      Fixed 
   867 |  JC69 |        11 |    270 |              25 |         23 |      Fixed 
   868 |  JC69 |         2 |    230 |              77 |          3 |      Fixed 
   869 |  JC69 |        18 |    189 |              92 |          5 |      Fixed 
   870 |  JC69 |        12 |    303 |             126 |         13 |      Fixed 
   871 |  JC69 |        19 |    129 |               3 |          4 |      Fixed 
   872 |  JC69 |        20 |    130 |               2 |          3 |      Fixed 
   873 |  JC69 |        20 |    168 |               4 |          5 |      Fixed 
   874 |  JC69 |        20 |     56 |               4 |          6 |      Fixed 
   875 |  JC69 |        18 |    281 |              23 |         10 |      Fixed 
   876 |  JC69 |        17 |    259 |               3 |          4 |      Fixed 
   877 |  JC69 |        17 |    232 |              15 |         12 |      Fixed 
   878 |  JC69 |        19 |    150 |              16 |          6 |      Fixed 
   879 |  JC69 |        20 |     96 |               1 |          2 |      Fixed 
   880 |  JC69 |         2 |    280 |               0 |          1 |      Fixed 
   881 |  JC69 |         9 |    125 |               5 |          5 |      Fixed 
   882 |  JC69 |         3 |    217 |               0 |          1 |      Fixed 
   883 |  JC69 |         4 |    278 |               1 |          2 |      Fixed 
   884 |  JC69 |        10 |     43 |               2 |          3 |      Fixed 
   885 |  JC69 |        20 |    364 |             102 |         25 |      Fixed 
   886 |  JC69 |         6 |    141 |               0 |          1 |      Fixed 
   887 |  JC69 |        16 |    289 |             101 |         19 |      Fixed 
   888 |  JC69 |        20 |    299 |             135 |          8 |      Fixed 
   889 |  JC69 |        20 |    271 |              67 |         11 |      Fixed 
   890 |  JC69 |        20 |     96 |               1 |          2 |      Fixed 
   891 |  JC69 |        14 |     76 |               8 |          4 |      Fixed 
   892 |  JC69 |        10 |    371 |             116 |         19 |      Fixed 
   893 |  JC69 |        18 |    133 |               5 |          6 |      Fixed 
   894 |  JC69 |         6 |    237 |               3 |          4 |      Fixed 
   895 |  JC69 |        10 |    204 |              11 |         10 |      Fixed 
   896 |  JC69 |        14 |    657 |             657 |         24 |      Fixed 
   897 |  JC69 |         3 |     41 |               0 |          1 |      Fixed 
   898 |  JC69 |         5 |    279 |              19 |         10 |      Fixed 
   899 |  JC69 |        14 |    366 |             107 |         27 |      Fixed 
   900 |  JC69 |         2 |    276 |               9 |          3 |      Fixed 
   901 |  JC69 |         6 |    285 |              53 |         22 |      Fixed 
   902 |  JC69 |        20 |    124 |               6 |          7 |      Fixed 
   903 |  JC69 |         2 |    286 |              39 |          6 |      Fixed 
   904 |  JC69 |         4 |     93 |               6 |          6 |      Fixed 
   905 |  JC69 |         9 |    116 |              15 |          4 |      Fixed 
   906 |  JC69 |        18 |    159 |               3 |          4 |      Fixed 
   907 |  JC69 |         5 |    119 |               0 |          1 |      Fixed 
   908 |  JC69 |        12 |    467 |              37 |         22 |      Fixed 
   909 |  JC69 |        19 |     92 |               6 |          7 |      Fixed 
   910 |  JC69 |         5 |    276 |              49 |          5 |      Fixed 
   911 |  JC69 |        14 |    718 |             471 |         32 |      Fixed 
   912 |  JC69 |        18 |    238 |              10 |          8 |      Fixed 
   913 |  JC69 |         3 |     44 |               0 |          1 |      Fixed 
   914 |  JC69 |         2 |    280 |              17 |          7 |      Fixed 
   915 |  JC69 |        20 |    154 |               2 |          3 |      Fixed 
   916 |  JC69 |        12 |    281 |              47 |         14 |      Fixed 
   917 |  JC69 |         6 |    282 |              14 |          9 |      Fixed 
   918 |  JC69 |         2 |    279 |               9 |          4 |      Fixed 
   919 |  JC69 |         9 |    261 |              35 |         10 |      Fixed 
   920 |  JC69 |         2 |    281 |               3 |          3 |      Fixed 
   921 |  JC69 |        20 |     83 |               2 |          3 |      Fixed 
   922 |  JC69 |        17 |    353 |               8 |          9 |      Fixed 
   923 |  JC69 |        11 |    256 |              22 |         12 |      Fixed 
   924 |  JC69 |        17 |    350 |             196 |         21 |      Fixed 
   925 |  JC69 |         5 |    283 |              12 |          8 |      Fixed 
   926 |  JC69 |        19 |    108 |               7 |          8 |      Fixed 
   927 |  JC69 |         2 |    271 |               0 |          1 |      Fixed 
   928 |  JC69 |        10 |    426 |             160 |         10 |      Fixed 
   929 |  JC69 |        19 |    322 |             125 |         14 |      Fixed 
   930 |  JC69 |         9 |    112 |               0 |          1 |      Fixed 
   931 |  JC69 |         5 |     68 |               4 |          2 |      Fixed 
   932 |  JC69 |        17 |     78 |               0 |          1 |      Fixed 
   933 |  JC69 |         4 |    107 |               1 |          2 |      Fixed 
   934 |  JC69 |        13 |    115 |              16 |          3 |      Fixed 
   935 |  JC69 |        15 |    433 |             169 |         16 |      Fixed 
   936 |  JC69 |         7 |    569 |             297 |         18 |      Fixed 
   937 |  JC69 |        20 |    152 |               1 |          2 |      Fixed 
   938 |  JC69 |        16 |    166 |               2 |          3 |      Fixed 
   939 |  JC69 |         2 |    210 |               0 |          1 |      Fixed 
   940 |  JC69 |        13 |    284 |              24 |         16 |      Fixed 
   941 |  JC69 |         4 |    151 |               0 |          1 |      Fixed 
   942 |  JC69 |        15 |    312 |              19 |         15 |      Fixed 
   943 |  JC69 |        12 |    104 |               6 |          3 |      Fixed 
   944 |  JC69 |        20 |    124 |               1 |          2 |      Fixed 
   945 |  JC69 |        19 |    574 |              39 |         29 |      Fixed 
   946 |  JC69 |        20 |    337 |              62 |         11 |      Fixed 
   947 |  JC69 |        20 |    356 |              90 |         12 |      Fixed 
   948 |  JC69 |         4 |    286 |              19 |          9 |      Fixed 
   949 |  JC69 |        15 |     74 |               2 |          3 |      Fixed 
   950 |  JC69 |         6 |    283 |              59 |          4 |      Fixed 
   951 |  JC69 |        20 |    238 |              68 |          7 |      Fixed 
   952 |  JC69 |        13 |    273 |              12 |         11 |      Fixed 
   953 |  JC69 |         3 |    281 |              18 |         11 |      Fixed 
   954 |  JC69 |        19 |    162 |               2 |          3 |      Fixed 
   955 |  JC69 |        20 |    192 |               3 |          4 |      Fixed 
   956 |  JC69 |        20 |    110 |               1 |          2 |      Fixed 
   957 |  JC69 |         4 |    215 |               9 |          6 |      Fixed 
   958 |  JC69 |        20 |    168 |               3 |          4 |      Fixed 
   959 |  JC69 |         5 |    557 |             279 |          8 |      Fixed 
   960 |  JC69 |        15 |    148 |              77 |         10 |      Fixed 
   961 |  JC69 |         6 |    279 |             112 |          7 |      Fixed 
   962 |  JC69 |        19 |     68 |               2 |          3 |      Fixed 
   963 |  JC69 |         8 |    403 |              16 |         14 |      Fixed 
   964 |  JC69 |        12 |    285 |              64 |         19 |      Fixed 
   965 |  JC69 |         7 |    111 |              11 |          6 |      Fixed 
   966 |  JC69 |        20 |     75 |               0 |          1 |      Fixed 
   967 |  JC69 |        20 |     53 |               0 |          1 |      Fixed 
   968 |  JC69 |        19 |    340 |              87 |         13 |      Fixed 
   969 |  JC69 |         3 |     45 |               0 |          1 |      Fixed 
   970 |  JC69 |        19 |     63 |               5 |          4 |      Fixed 
   971 |  JC69 |         4 |    284 |              23 |          6 |      Fixed 
   972 |  JC69 |         5 |    285 |              14 |          8 |      Fixed 
   973 |  JC69 |        20 |     49 |               2 |          3 |      Fixed 
   974 |  JC69 |        20 |    360 |             145 |          9 |      Fixed 
   975 |  JC69 |         4 |    278 |             103 |          7 |      Fixed 
   976 |  JC69 |        16 |    197 |              13 |          6 |      Fixed 
   977 |  JC69 |        16 |    135 |               1 |          2 |      Fixed 
   978 |  JC69 |        18 |    286 |              33 |         27 |      Fixed 
   979 |  JC69 |        20 |    391 |             222 |         12 |      Fixed 
   980 |  JC69 |        18 |     78 |               4 |          5 |      Fixed 
   981 |  JC69 |        16 |    551 |             254 |         29 |      Fixed 
   982 |  JC69 |        18 |     64 |               0 |          1 |      Fixed 
   983 |  JC69 |        20 |     84 |               2 |          3 |      Fixed 
   984 |  JC69 |         7 |    183 |              13 |          7 |      Fixed 
   985 |  JC69 |         6 |    319 |             132 |          6 |      Fixed 
   986 |  JC69 |         3 |    281 |               4 |          4 |      Fixed 
   987 |  JC69 |        20 |    102 |               1 |          2 |      Fixed 
   988 |  JC69 |         4 |    258 |              13 |          3 |      Fixed 
   989 |  JC69 |        20 |    194 |               0 |          1 |      Fixed 
   990 |  JC69 |        19 |    129 |              17 |          2 |      Fixed 
   991 |  JC69 |         2 |    102 |               0 |          1 |      Fixed 
   992 |  JC69 |         2 |    163 |               0 |          1 |      Fixed 
   993 |  JC69 |        15 |     87 |               1 |          2 |      Fixed 
   994 |  JC69 |         8 |    351 |              13 |         11 |      Fixed 
   995 |  JC69 |        18 |    833 |             563 |         27 |      Fixed 
   996 |  JC69 |         6 |     53 |               0 |          1 |      Fixed 
   997 |  JC69 |        18 |    390 |              21 |         22 |      Fixed 
   998 |  JC69 |        20 |     80 |               1 |          2 |      Fixed 
   999 |  JC69 |        20 |    186 |               5 |          4 |      Fixed 
  1000 |  JC69 |        15 |    717 |             576 |         29 |      Fixed 
  1001 |  JC69 |        20 |    198 |               7 |          8 |      Fixed 
  1002 |  JC69 |         3 |    250 |              28 |          9 |      Fixed 
  1003 |  JC69 |         3 |     47 |               0 |          1 |      Fixed 
  1004 |  JC69 |        20 |    171 |              84 |          9 |      Fixed 
  1005 |  JC69 |        20 |    478 |             250 |         15 |      Fixed 
  1006 |  JC69 |        12 |    163 |               6 |          7 |      Fixed 
  1007 |  JC69 |         9 |    282 |              29 |         11 |      Fixed 
  1008 |  JC69 |        15 |    209 |               5 |          6 |      Fixed 
  1009 |  JC69 |        20 |    253 |             132 |          9 |      Fixed 
  1010 |  JC69 |         6 |    264 |               5 |          5 |      Fixed 
  1011 |  JC69 |        18 |     51 |               2 |          2 |      Fixed 
  1012 |  JC69 |        20 |    151 |              16 |          6 |      Fixed 
  1013 |  JC69 |         9 |    374 |              82 |         12 |      Fixed 
  1014 |  JC69 |         9 |     86 |               0 |          1 |      Fixed 
  1015 |  JC69 |         4 |     81 |               1 |          2 |      Fixed 
  1016 |  JC69 |        20 |    114 |              10 |         11 |      Fixed 
  1017 |  JC69 |        20 |    146 |               7 |          6 |      Fixed 
  1018 |  JC69 |        15 |    464 |             332 |         17 |      Fixed 
  1019 |  JC69 |         6 |    240 |               4 |          6 |      Fixed 
  1020 |  JC69 |        13 |    282 |               9 |         10 |      Fixed 
  1021 |  JC69 |         4 |    167 |               3 |          4 |      Fixed 
  1022 |  JC69 |         4 |     65 |               0 |          2 |      Fixed 
  1023 |  JC69 |         3 |    100 |              14 |          2 |      Fixed 
  1024 |  JC69 |         5 |    273 |              63 |          5 |      Fixed 
  1025 |  JC69 |        20 |    149 |              10 |          8 |      Fixed 
  1026 |  JC69 |        18 |     61 |               1 |          2 |      Fixed 
  1027 |  JC69 |        19 |    148 |              10 |          9 |      Fixed 
  1028 |  JC69 |        19 |    166 |               4 |          5 |      Fixed 
  1029 |  JC69 |         4 |    281 |              62 |         11 |      Fixed 
  1030 |  JC69 |        18 |    986 |             492 |         26 |      Fixed 
  1031 |  JC69 |         8 |    457 |             198 |         17 |      Fixed 
  1032 |  JC69 |        20 |    626 |             304 |         26 |      Fixed 
  1033 |  JC69 |        20 |    214 |               8 |          6 |      Fixed 
  1034 |  JC69 |        20 |    518 |              76 |         15 |      Fixed 
  1035 |  JC69 |        10 |    211 |              19 |          7 |      Fixed 
  1036 |  JC69 |        16 |     56 |              11 |          4 |      Fixed 
  1037 |  JC69 |         2 |    282 |               4 |          4 |      Fixed 
  1038 |  JC69 |        18 |    254 |             114 |          8 |      Fixed 
  1039 |  JC69 |         9 |    123 |               0 |          1 |      Fixed 
  1040 |  JC69 |        20 |    588 |             427 |         28 |      Fixed 
  1041 |  JC69 |        11 |    280 |              93 |         14 |      Fixed 
  1042 |  JC69 |        12 |     73 |               3 |          3 |      Fixed 
  1043 |  JC69 |        11 |    222 |             146 |          9 |      Fixed 
  1044 |  JC69 |        12 |    263 |              40 |         15 |      Fixed 
  1045 |  JC69 |        15 |    254 |              98 |         19 |      Fixed 
  1046 |  JC69 |        15 |    260 |               9 |          8 |      Fixed 
  1047 |  JC69 |        14 |    291 |              27 |         18 |      Fixed 
  1048 |  JC69 |         7 |    266 |              12 |         12 |      Fixed 
  1049 |  JC69 |         2 |    257 |              11 |          3 |      Fixed 
  1050 |  JC69 |        18 |    146 |               8 |          8 |      Fixed 
  1051 |  JC69 |         5 |    509 |             237 |          4 |      Fixed 
  1052 |  JC69 |        10 |    233 |               8 |          7 |      Fixed 
  1053 |  JC69 |         2 |    282 |               7 |          3 |      Fixed 
  1054 |  JC69 |        14 |    283 |              14 |         13 |      Fixed 
  1055 |  JC69 |        20 |    181 |               7 |          8 |      Fixed 
  1056 |  JC69 |        17 |    255 |               8 |          7 |      Fixed 
  1057 |  JC69 |         6 |    245 |               5 |          5 |      Fixed 
  1058 |  JC69 |        10 |    282 |              27 |         23 |      Fixed 
  1059 |  JC69 |        19 |    168 |              40 |         15 |      Fixed 
  1060 |  JC69 |        10 |    234 |              15 |         10 |      Fixed 
  1061 |  JC69 |         3 |    265 |              13 |          4 |      Fixed 
  1062 |  JC69 |        20 |    274 |               4 |          5 |      Fixed 
  1063 |  JC69 |        20 |    830 |             385 |         35 |      Fixed 
  1064 |  JC69 |        20 |    240 |               8 |          9 |      Fixed 
  1065 |  JC69 |        13 |    282 |              15 |          9 |      Fixed 
  1066 |  JC69 |         8 |    211 |              17 |          8 |      Fixed 
  1067 |  JC69 |        19 |    178 |              12 |         13 |      Fixed 
  1068 |  JC69 |        20 |    142 |               4 |          3 |      Fixed 
  1069 |  JC69 |        18 |    520 |             232 |         16 |      Fixed 
  1070 |  JC69 |         3 |    162 |               1 |          2 |      Fixed 
  1071 |  JC69 |        17 |    837 |             335 |         39 |      Fixed 
  1072 |  JC69 |        17 |    147 |               6 |          7 |      Fixed 
  1073 |  JC69 |        20 |     65 |               2 |          3 |      Fixed 
  1074 |  JC69 |        11 |    367 |             122 |         21 |      Fixed 
  1075 |  JC69 |        17 |    623 |             495 |         22 |      Fixed 
  1076 |  JC69 |        18 |    167 |               2 |          3 |      Fixed 
  1077 |  JC69 |        20 |    201 |               4 |          5 |      Fixed 
  1078 |  JC69 |        17 |    254 |               7 |          8 |      Fixed 
  1079 |  JC69 |        17 |    292 |              22 |         13 |      Fixed 
  1080 |  JC69 |        13 |     73 |               1 |          2 |      Fixed 
  1081 |  JC69 |        19 |    218 |               8 |          8 |      Fixed 
  1082 |  JC69 |        20 |   1230 |             725 |         41 |      Fixed 
  1083 |  JC69 |        17 |    207 |              93 |         11 |      Fixed 
  1084 |  JC69 |        20 |    265 |               7 |          7 |      Fixed 
  1085 |  JC69 |        20 |    171 |              14 |         12 |      Fixed 
  1086 |  JC69 |        12 |    146 |               4 |          4 |      Fixed 
  1087 |  JC69 |        20 |    175 |               0 |          1 |      Fixed 
  1088 |  JC69 |         7 |    264 |               1 |          2 |      Fixed 
  1089 |  JC69 |        17 |    793 |             461 |         32 |      Fixed 
  1090 |  JC69 |        14 |    237 |              80 |         10 |      Fixed 
  1091 |  JC69 |        12 |    454 |              26 |          9 |      Fixed 
  1092 |  JC69 |         4 |     55 |               0 |          1 |      Fixed 
  1093 |  JC69 |        13 |     91 |              11 |          2 |      Fixed 
  1094 |  JC69 |         9 |    342 |              93 |         18 |      Fixed 
  1095 |  JC69 |         6 |     87 |              10 |          6 |      Fixed 
  1096 |  JC69 |        20 |    716 |             299 |         30 |      Fixed 
  1097 |  JC69 |        19 |    630 |             332 |         22 |      Fixed 
  1098 |  JC69 |        20 |    237 |               1 |          2 |      Fixed 
  1099 |  JC69 |        19 |     81 |               1 |          2 |      Fixed 
  1100 |  JC69 |         3 |    280 |               9 |          6 |      Fixed 
  1101 |  JC69 |         2 |     98 |               0 |          2 |      Fixed 
  1102 |  JC69 |         4 |    216 |              15 |          4 |      Fixed 
  1103 |  JC69 |         8 |    273 |              97 |          4 |      Fixed 
  1104 |  JC69 |        12 |     92 |               2 |          3 |      Fixed 
  1105 |  JC69 |         2 |    186 |               0 |          1 |      Fixed 
  1106 |  JC69 |         5 |    282 |              10 |          7 |      Fixed 
  1107 |  JC69 |        13 |     71 |               6 |          3 |      Fixed 
  1108 |  JC69 |         8 |    244 |               4 |          5 |      Fixed 
  1109 |  JC69 |        18 |    287 |              29 |         20 |      Fixed 
  1110 |  JC69 |         3 |    227 |               0 |          1 |      Fixed 
  1111 |  JC69 |        20 |    112 |              10 |          5 |      Fixed 
  1112 |  JC69 |        18 |    641 |             432 |         39 |      Fixed 
  1113 |  JC69 |        17 |    279 |              71 |         16 |      Fixed 
  1114 |  JC69 |         2 |    276 |              11 |          3 |      Fixed 
  1115 |  JC69 |         4 |    285 |              43 |         13 |      Fixed 
  1116 |  JC69 |         2 |    282 |               7 |          4 |      Fixed 
  1117 |  JC69 |        18 |    178 |               5 |          7 |      Fixed 
  1118 |  JC69 |        17 |    532 |             263 |         20 |      Fixed 
  1119 |  JC69 |         2 |    279 |              17 |          4 |      Fixed 
  1120 |  JC69 |        16 |    124 |               7 |          7 |      Fixed 
  1121 |  JC69 |        11 |    278 |              39 |          9 |      Fixed 
  1122 |  JC69 |        15 |    149 |              14 |         11 |      Fixed 
  1123 |  JC69 |        17 |     94 |               3 |          4 |      Fixed 
  1124 |  JC69 |        19 |     72 |               3 |          4 |      Fixed 
  1125 |  JC69 |         3 |    164 |               0 |          1 |      Fixed 
  1126 |  JC69 |        20 |    179 |               2 |          3 |      Fixed 
  1127 |  JC69 |        20 |    154 |               8 |          9 |      Fixed 
  1128 |  JC69 |        14 |    158 |               2 |          2 |      Fixed 
  1129 |  JC69 |        20 |    219 |               1 |          2 |      Fixed 
  1130 |  JC69 |         3 |     87 |               0 |          1 |      Fixed 
  1131 |  JC69 |         9 |    145 |              16 |         16 |      Fixed 
  1132 |  JC69 |        19 |    124 |              55 |         10 |      Fixed 
  1133 |  JC69 |         2 |    280 |              11 |          4 |      Fixed 
  1134 |  JC69 |         6 |    134 |               0 |          1 |      Fixed 
  1135 |  JC69 |        16 |     72 |               9 |          8 |      Fixed 
  1136 |  JC69 |        19 |    234 |              94 |          4 |      Fixed 
  1137 |  JC69 |        20 |    153 |               0 |          1 |      Fixed 
  1138 |  JC69 |        20 |    305 |              12 |         11 |      Fixed 
  1139 |  JC69 |        17 |     61 |               0 |          1 |      Fixed 
  1140 |  JC69 |        20 |    105 |               3 |          4 |      Fixed 
  1141 |  JC69 |        20 |    974 |             536 |         42 |      Fixed 
  1142 |  JC69 |        18 |     63 |               2 |          3 |      Fixed 
  1143 |  JC69 |         4 |    126 |               1 |          2 |      Fixed 
  1144 |  JC69 |        20 |    408 |              41 |         25 |      Fixed 
  1145 |  JC69 |        14 |     51 |               1 |          2 |      Fixed 
  1146 |  JC69 |        12 |     49 |               3 |          4 |      Fixed 
  1147 |  JC69 |         3 |    135 |               2 |          3 |      Fixed 
  1148 |  JC69 |         4 |    274 |              40 |         11 |      Fixed 
  1149 |  JC69 |        13 |     83 |               6 |          7 |      Fixed 
  1150 |  JC69 |         2 |    280 |              19 |         12 |      Fixed 
  1151 |  JC69 |         6 |    102 |              47 |         10 |      Fixed 
  1152 |  JC69 |         9 |    282 |              17 |         14 |      Fixed 
  1153 |  JC69 |        20 |    336 |             147 |         16 |      Fixed 
  1154 |  JC69 |        11 |    116 |               1 |          2 |      Fixed 
  1155 |  JC69 |        10 |    164 |               2 |          3 |      Fixed 
  1156 |  JC69 |         7 |     68 |               3 |          5 |      Fixed 
  1157 |  JC69 |         7 |    286 |             157 |         15 |      Fixed 
  1158 |  JC69 |         7 |    287 |              13 |          8 |      Fixed 
  1159 |  JC69 |        18 |    544 |             288 |         28 |      Fixed 
  1160 |  JC69 |        19 |    389 |             231 |         17 |      Fixed 
  1161 |  JC69 |        11 |    283 |              21 |         14 |      Fixed 
  1162 |  JC69 |         9 |    401 |             155 |         15 |      Fixed 
  1163 |  JC69 |         6 |    278 |              21 |         14 |      Fixed 
  1164 |  JC69 |         9 |    292 |               7 |          2 |      Fixed 
  1165 |  JC69 |         2 |    192 |               0 |          1 |      Fixed 
  1166 |  JC69 |         9 |    280 |               5 |          6 |      Fixed 
  1167 |  JC69 |         7 |   1252 |             764 |         18 |      Fixed 
  1168 |  JC69 |         9 |    178 |               0 |          1 |      Fixed 
  1169 |  JC69 |         4 |     86 |               1 |          2 |      Fixed 
  1170 |  JC69 |        18 |    437 |             398 |         16 |      Fixed 
  1171 |  JC69 |         6 |    540 |              76 |         17 |      Fixed 
  1172 |  JC69 |         7 |    255 |               9 |         10 |      Fixed 
  1173 |  JC69 |        14 |     78 |               2 |          3 |      Fixed 
  1174 |  JC69 |        20 |    233 |              89 |          9 |      Fixed 
  1175 |  JC69 |        14 |    286 |               9 |         10 |      Fixed 
  1176 |  JC69 |        20 |    130 |               3 |          4 |      Fixed 
  1177 |  JC69 |         5 |    282 |              15 |          5 |      Fixed 
  1178 |  JC69 |         3 |    550 |             275 |          8 |      Fixed 
  1179 |  JC69 |        19 |    439 |             207 |         16 |      Fixed 
  1180 |  JC69 |        16 |    233 |               8 |          7 |      Fixed 
  1181 |  JC69 |        15 |    820 |             548 |         28 |      Fixed 
  1182 |  JC69 |        16 |    426 |             169 |         22 |      Fixed 
  1183 |  JC69 |        20 |    225 |              86 |         12 |      Fixed 
  1184 |  JC69 |         5 |    270 |              28 |          8 |      Fixed 
  1185 |  JC69 |        17 |    239 |              10 |          9 |      Fixed 
  1186 |  JC69 |        20 |    221 |               7 |          5 |      Fixed 
  1187 |  JC69 |        20 |     56 |               2 |          3 |      Fixed 
  1188 |  JC69 |        15 |    259 |              22 |         15 |      Fixed 
  1189 |  JC69 |        18 |     69 |               3 |          4 |      Fixed 
  1190 |  JC69 |        19 |    196 |              12 |          8 |      Fixed 
  1191 |  JC69 |        12 |    482 |             220 |         14 |      Fixed 
  1192 |  JC69 |        20 |    146 |              20 |         12 |      Fixed 
  1193 |  JC69 |         9 |    348 |              25 |         15 |      Fixed 
  1194 |  JC69 |        16 |    269 |              33 |         16 |      Fixed 
  1195 |  JC69 |        20 |     95 |               1 |          2 |      Fixed 
  1196 |  JC69 |        15 |    285 |              71 |         33 |      Fixed 
  1197 |  JC69 |        17 |    111 |              48 |          4 |      Fixed 
  1198 |  JC69 |         3 |    372 |               2 |          3 |      Fixed 
  1199 |  JC69 |        20 |    553 |             392 |         26 |      Fixed 
  1200 |  JC69 |        19 |   1024 |             650 |         42 |      Fixed 
  1201 |  JC69 |        12 |    542 |             114 |         25 |      Fixed 
  1202 |  JC69 |        20 |    189 |               3 |          4 |      Fixed 
  1203 |  JC69 |         6 |    194 |               5 |          5 |      Fixed 
  1204 |  JC69 |        15 |    269 |              29 |         15 |      Fixed 
  1205 |  JC69 |        20 |     92 |               2 |          4 |      Fixed 
  1206 |  JC69 |        19 |    147 |               7 |          6 |      Fixed 
  1207 |  JC69 |        19 |    187 |               3 |          4 |      Fixed 
  1208 |  JC69 |        20 |    268 |               5 |          6 |      Fixed 
  1209 |  JC69 |        17 |    265 |             127 |          6 |      Fixed 
  1210 |  JC69 |        12 |    110 |               1 |          2 |      Fixed 
  1211 |  JC69 |         9 |    188 |              12 |          3 |      Fixed 
  1212 |  JC69 |        20 |     87 |               2 |          3 |      Fixed 
  1213 |  JC69 |        20 |    493 |              13 |         12 |      Fixed 
  1214 |  JC69 |         3 |    280 |               7 |          5 |      Fixed 
  1215 |  JC69 |        19 |    254 |              78 |         16 |      Fixed 
  1216 |  JC69 |        20 |    200 |              10 |         11 |      Fixed 
  1217 |  JC69 |         4 |     61 |               2 |          2 |      Fixed 
  1218 |  JC69 |         4 |    157 |               3 |          3 |      Fixed 
  1219 |  JC69 |        15 |    288 |             121 |         14 |      Fixed 
  1220 |  JC69 |        16 |    222 |              15 |         15 |      Fixed 
  1221 |  JC69 |         2 |    196 |               2 |          2 |      Fixed 
  1222 |  JC69 |        11 |     69 |              10 |          6 |      Fixed 
  1223 |  JC69 |         2 |    213 |             103 |          3 |      Fixed 
  1224 |  JC69 |        17 |    210 |              23 |         13 |      Fixed 
  1225 |  JC69 |         5 |    292 |              25 |         15 |      Fixed 
  1226 |  JC69 |        15 |     72 |               5 |          6 |      Fixed 
  1227 |  JC69 |         2 |     38 |               0 |          1 |      Fixed 
  1228 |  JC69 |         2 |    278 |              11 |          3 |      Fixed 
  1229 |  JC69 |         4 |    281 |              14 |          8 |      Fixed 
  1230 |  JC69 |         5 |    279 |             165 |         16 |      Fixed 
  1231 |  JC69 |        11 |    173 |               8 |          8 |      Fixed 
  1232 |  JC69 |         4 |    141 |               3 |          4 |      Fixed 
  1233 |  JC69 |        16 |    110 |               3 |          4 |      Fixed 
  1234 |  JC69 |        17 |    270 |              34 |         16 |      Fixed 
  1235 |  JC69 |        20 |     79 |               6 |          7 |      Fixed 
  1236 |  JC69 |        19 |     69 |               1 |          2 |      Fixed 
  1237 |  JC69 |        20 |    143 |               1 |          2 |      Fixed 
  1238 |  JC69 |        16 |    182 |               2 |          3 |      Fixed 
  1239 |  JC69 |        20 |    292 |              95 |         17 |      Fixed 
  1240 |  JC69 |        20 |     91 |               4 |          3 |      Fixed 
  1241 |  JC69 |         2 |    245 |               3 |          2 |      Fixed 
  1242 |  JC69 |         2 |    279 |               1 |          2 |      Fixed 
  1243 |  JC69 |         3 |    144 |               1 |          2 |      Fixed 
  1244 |  JC69 |        20 |    157 |               2 |          3 |      Fixed 
  1245 |  JC69 |        19 |    292 |              40 |         20 |      Fixed 
  1246 |  JC69 |        20 |    330 |             143 |          9 |      Fixed 
  1247 |  JC69 |         3 |     48 |               1 |          2 |      Fixed 
  1248 |  JC69 |        20 |    196 |               9 |          8 |      Fixed 
  1249 |  JC69 |        20 |     95 |               3 |          4 |      Fixed 
  1250 |  JC69 |        19 |     97 |               4 |          5 |      Fixed 
  1251 |  JC69 |        17 |    146 |              27 |          7 |      Fixed 
